device_id,num_io,read_count,write_count,ts_max,ts_min,duration,avg_offset,avg_size,write_percentage,read_percentage
764,515748,16737,499011,1580486376087668,1577808005135396,2678370952272,7140391291,13059.32863,0.9675481049,0.03245189511
617,513900,474,513426,1580486162439787,1577808001659771,2678160780016,3515549119,6530.549539,0.9990776416,0.0009223584355
533,509671,510,509161,1580486388071816,1577808001400479,2678386671337,14413803534,6307.845304,0.9989993545,0.001000645514
573,509555,3188,506367,1580486161741331,1577808001549592,2678160191739,4562570063,6922.923665,0.9937435606,0.006256439442
572,506150,201,505949,1580486236538556,1.57781E+15,2678234989556,9006679336,6504.405919,0.9996028845,0.0003971154796
414,502675,27917,474758,1580486146699119,1577808001125836,2678145573283,16979053773,9523.104256,0.9444631223,0.0555368777
575,498144,2,498142,1580486380700679,1577808001550803,2678379149876,5791071004,6765.491103,0.9999959851,0.000004014903321
610,496727,0,496727,1580486132058775,1577808001638723,2678130420052,2997044970,6359.009758,1,0
543,493958,0,493958,1580486131815809,1577808001441468,2678130374341,15053022961,6258.332895,1,0
564,493319,0,493319,1580486269071526,1577808001521049,2678267550477,16078926014,6178.43646,1,0
696,492716,87,492629,1580486263695547,1577808001900139,2678261795408,15535668721,6249.884022,0.9998234277,0.0001765723053
899,491610,460,491150,1579538090667558,1579503941280795,34149386763,69762192206,209940.8295,0.9990642989,0.0009357010639
552,490592,0,490592,1580486132174208,1577808001477341,2678130696867,17289861550,6260.703672,1,0
675,488438,15595,472843,1580486397628601,1577808001831466,2678395797135,5566448122,9822.020793,0.9680716898,0.03192831025
592,481914,0,481914,1580486311242729,1577808001584431,2678309658298,14412788190,6398.507286,1,0
499,477249,0,477249,1580486181645457,1.57781E+15,2678180318977,14422467463,6401.1109,1,0
384,477228,2,477226,1580486152672991,1577808001057958,2678151615033,14731713904,6396.157007,0.9999958091,0.000004190868935
806,477188,475806,1382,1580412955257867,1577818072191259,2594883066608,303665080,4101.008542,0.00289613318,0.9971038668
534,477061,0,477061,1580486131715793,1577808001400905,2678130314888,14547014947,6356.788754,1,0
645,475672,39,475633,1580486285746915,1577808001753254,2678283993661,2973726015,6369.874502,0.9999180107,0.00008198926992
497,475600,25,475575,1580486132033561,1577808001324426,2678130709135,3099253521,6394.668999,0.9999474348,0.00005256518082
541,475063,0,475063,1580486233987699,1577808001433968,2678232553731,14557702050,6286.008887,1,0
656,473495,0,473495,1580486229077142,1577808001774773,2678227302369,3407248500,6626.472372,1,0
709,472655,467,472188,1580486131906369,1577808001960557,2678129945812,17346884018,6366.563011,0.9990119643,0.0009880356708
426,467204,29,467175,1580486396668086,1577808001154814,2678395513272,13296314895,7337.642383,0.9999379286,0.00006207138638
553,466873,0,466873,1580486231690946,1577808001488369,2678230202577,14559565245,6371.495118,1,0
458,463919,0,463919,1580486397447244,1577808001217396,2678396229848,17526355177,6282.100798,1,0
475,463501,64,463437,1579969826151822,1577808001263301,2161824888521,2751873265,6027.469714,0.9998619205,0.0001380795295
490,462558,0,462558,1580486132181387,1577808001309756,2678130871631,14569021818,6263.783015,1,0
581,454584,0,454584,1580486332571154,1577808001558245,2678331012909,3871550015,6670.47076,1,0
388,454077,50,454027,1580486132069027,1577808001075332,2678130993695,18340470461,6461.093004,0.9998898865,0.000110113483
530,453805,15,453790,1580486377435821,1577808001389936,2678376045885,15576661373,23476.22077,0.9999669462,0.00003305384471
444,448826,13774,435052,1579145143044879,1577808001187052,1337141857827,10026624601,9671.064974,0.969311047,0.03068895296
481,437074,0,437074,1.58049E+15,1577808001283579,2678394923551,37929077134,4386.225564,1,0
777,429142,16926,412216,1580486391819316,1577808005713287,2678386106029,7185393747,16972.27349,0.9605585098,0.03944149023
636,420122,92,420030,1580486397295735,1577808001728434,2678395567301,6884359063,8377.855651,0.999781016,0.0002189840094
633,410240,8,410232,1580486397457511,1577808001711252,2678395746259,7672041498,6876.585335,0.9999804992,0.00001950078003
815,409901,87606,322295,1580486381258794,1577875686430441,2610694828353,45463104541,22860.43071,0.7862752226,0.2137247774
422,404115,1,404114,1580486081963406,1577808001139003,2678080824403,16962330025,6519.604766,0.9999975255,0.000002474543137
635,397572,0,397572,1580486390298059,1.57781E+15,2678388570809,8320707596,6735.04621,1,0
524,393318,0,393318,1580486387076377,1577808001379065,2678385697312,5212087759,6704.937826,1,0
630,391738,0,391738,1580486376329399,1577808001706705,2678374622694,12620792145,6883.57153,1,0
793,391373,0,391373,1580486397415355,1577808012487718,2678384927637,32301643649,8826.129713,1,0
773,388812,16012,372800,1580486353515125,1577808005625516,2678347889609,8320880133,16181.03803,0.9588181435,0.04118185653
760,385760,18635,367125,1580486377993943,1577808004995317,2678372998626,7658578170,14308.14235,0.9516927623,0.04830723766
797,370577,1,370576,1580463346481707,1.57781E+15,2655288949137,10930059933,6989.474166,0.9999973015,0.00000269849451
718,370417,29371,341046,1580349344762587,1577808002119206,2541342643381,10232488279,6224.901686,0.9207082828,0.07929171717
719,366561,3,366558,1580486380001184,1577808002129393,2678377871791,42400881130,7650.926312,0.9999918158,0.000008184176713
268,363248,10255,352993,1578847896868848,1577808000416298,1039896452550,4408021730,15542.85372,0.9717685989,0.02823140114
673,346075,53,346022,1578983323905869,1577808001827086,1175322078783,5869099265,5831.096728,0.999846854,0.0001531459944
741,343775,16411,327364,1580486341804661,1577808003460045,2678338344616,8399527162,17422.78623,0.9522623809,0.04773761908
671,335418,78,335340,1579079919232543,1.57781E+15,1271917409003,10158733424,7392.284874,0.9997674543,0.0002325456594
827,331255,170467,160788,1579452958255679,1578739652490757,713305764922,14707889272,39476.31981,0.4853904092,0.5146095908
557,328008,25134,302874,1579451793653942,1577808001497459,1643792156483,7949064329,8361.158801,0.9233738202,0.07662617985
917,316194,92519,223675,1579889492906935,1579741193473475,148299433460,9084169156,28224.66997,0.7073979898,0.2926020102
942,312688,404,312284,1580022744356858,1580001183924726,21560432132,35682599305,216024.4466,0.9987079773,0.001292022719
514,300893,146,300747,1579365839776047,1577808001358695,1557838417352,3066452078,6098.294982,0.9995147777,0.0004852223216
814,297154,49604,247550,1580485238565007,1577853329982087,2631908582920,22884657100,19674.73814,0.8330697214,0.1669302786
790,296252,310,295942,1580486395772817,1577808010668383,2678385104434,46450041511,113004.6833,0.9989535936,0.001046406438
969,295777,22738,273039,1580139957171372,1580085080660402,54876510970,7645528057,16485.23086,0.9231245161,0.07687548389
608,293618,30033,263585,1578471007583329,1.57781E+15,663005953669,7213789900,18089.46928,0.8977140366,0.1022859634
620,289021,23151,265870,1577983346113143,1577808001665312,175344447831,4250428900,10656.02735,0.9198985541,0.08010144592
285,282141,1868,280273,1580486393316776,1577808000471031,2678392845745,9698895573,6723.330647,0.9933791969,0.006620803074
786,281673,165,281508,1580486356282367,1577808007095671,2678349186696,6626088580,5946.696602,0.9994142144,0.0005857856451
920,260764,22564,238200,1579971219813232,1579918050118443,53169694789,7793874490,16977.21661,0.9134696507,0.08653034928
923,255487,22163,233324,1579971215285938,1579918061263069,53154022869,7803051139,16629.25948,0.9132519463,0.08674805372
929,255328,23344,231984,1579971348548923,1.57992E+15,53262194933,7656071307,15265.94511,0.9085725028,0.09142749718
922,254792,22184,232608,1579971219638566,1579918054059497,53165579069,9218134955,16762.45785,0.9129329021,0.08706709787
110,254175,56373,197802,1578222315706306,1577808000069605,414315636701,6031189085,18674.88349,0.7782118619,0.2217881381
365,244803,73441,171362,1578032573040091,1577808000947241,224572092850,6074021564,13202.9629,0.6999995915,0.3000004085
967,244234,22214,222020,1580130402429798,1580085074940094,45327489704,7375826188,18157.78062,0.9090462425,0.09095375746
931,243666,22261,221405,1579971229093684,1579918097894669,53131199015,7819226719,17374.48947,0.9086413369,0.09135866309
795,243130,189,242941,1580486395794929,1577808022681736,2678373113193,9618120514,7328.374581,0.9992226381,0.0007773619052
930,242674,22217,220457,1579971244633793,1579918090092825,53154540968,7802927627,17372.71526,0.9084491952,0.09155080478
919,241844,22328,219516,1579971232056032,1.57992E+15,53193436532,7450476217,17546.6425,0.9076760226,0.09232397744
925,240578,22406,218172,1.57997E+15,1579918062045371,53171153169,7815711890,17598.76404,0.9068659645,0.09313403553
921,239924,22142,217782,1579971231594842,1579918050444873,53181149969,7464443936,17625.36163,0.9077124423,0.09228755773
382,230159,1397,228762,1578747225793801,1577808001048336,939224745465,5506283687,9864.077894,0.993930283,0.006069717022
476,226857,0,226857,1580486395514649,1577808001266807,2678394247842,34134285197,4515.292153,1,0
626,226058,2,226056,1580486375835539,1577808001686728,2678374148811,11810847915,6094.550319,0.9999911527,0.000008847286979
660,225754,0,225754,1580486381524097,1577808001787098,2678379736999,11793371740,6094.978144,1,0
808,221982,21,221961,1580226407591913,1577823694511209,2402713080704,135259719617,367971.5967,0.9999053977,0.00009460226505
968,216758,22081,194677,1580128861702349,1580085080567999,43781134350,7794081378,18558.13514,0.8981306342,0.1018693658
962,192974,22023,170951,1580129433534016,1580085027379283,44406154733,7526992069,20552.20969,0.8858758175,0.1141241825
915,186910,22339,164571,1579696412675863,1579659630444446,36782231417,7764912748,20022.73642,0.8804825852,0.1195174148
597,184755,55,184700,1578760957400986,1577808001606151,952955794835,7551137269,6139.710124,0.9997023085,0.0002976915374
694,174627,84,174543,1.57859E+15,1.57781E+15,780082103420,2392008919,6113.073648,0.9995189747,0.000481025271
164,161479,974,160505,1578543774556299,1577808000133072,735774423227,8004564548,8122.599917,0.9939682559,0.006031744066
800,159819,0,159819,1580486324336465,1577808184266799,2678140069666,51850054487,7643.590812,1,0
799,158682,0,158682,1580486279715439,1577808139650237,2678140065202,54432744552,7685.969171,1,0
909,149380,79211,70169,1579573768289635,1579569744861419,4023428216,10957598236,18041.07302,0.4697349043,0.5302650957
994,146581,78694,67887,1580437705151805,1.58043E+15,3773983125,10826241818,18833.58787,0.4631364229,0.5368635771
996,145689,78653,67036,1580437774203912,1580433935543142,3838660770,10842345417,18944.6607,0.4601308266,0.5398691734
910,144605,76153,68452,1579573712489508,1579569745548289,3966941219,11005389371,18249.01059,0.47337229,0.52662771
995,144192,76379,67813,1580437782991264,1580433933911829,3849079435,11137684736,18771.39458,0.470296549,0.529703451
908,144181,75613,68568,1579573713078324,1.57957E+15,3975367754,10678845882,18404.2056,0.475568903,0.524431097
906,144137,76068,68069,1579573802863439,1579569734366305,4068497134,11018257196,18251.6205,0.4722520935,0.5277479065
998,143461,77926,65535,1580437732541576,1.58043E+15,3793643946,10987228984,19141.71071,0.456814047,0.543185953
907,142577,75706,66871,1.57957E+15,1579569735524158,4012820402,10905580482,18386.83546,0.4690167418,0.5309832582
997,141766,76462,65304,1580437757185631,1580433935921057,3821264574,11082501507,18998.78414,0.4606464173,0.5393535827
571,139243,1,139242,1580486056780391,1.57781E+15,2678055232151,8239277217,9092.929971,0.9999928183,0.000007181689564
307,138914,30815,108099,1577983831369254,1577808000561256,175830807998,5922667836,18139.28641,0.7781721065,0.2218278935
913,138291,317,137974,1579622783925696,1579613051556496,9732369200,78053291755,218393.1333,0.9977077322,0.002292267754
765,125264,3182,122082,1.57823E+15,1577808005140673,422947570387,9259855967,8178.1193,0.9745976498,0.02540235024
965,122278,20739,101539,1580109024818589,1580085054438256,23970380333,10347576546,15914.2319,0.8303946744,0.1696053256
938,117498,22039,95459,1580022209138009,1580001124725295,21084412714,7664076306,22666.95263,0.8124308499,0.1875691501
677,110999,323,110676,1578538608174957,1577808001838582,730606336375,7213998407,7198.840206,0.9970900639,0.002909936126
940,105219,25697,79522,1580057883620218,1580001127511799,56756108419,8280403955,22524.12663,0.7557760481,0.2442239519
957,97073,22119,74954,1580055348416456,1580040100208375,15248208081,7770853766,31376.49167,0.772140554,0.227859446
964,96092,308,95784,1580109284062684,1.58009E+15,24230426584,65725927839,166345.0979,0.9967947384,0.003205261624
970,91901,332,91569,1580108035191901,1.58009E+15,22953397641,99640124176,167708.8505,0.9963874169,0.003612583106
946,89531,22252,67279,1580014555128372,1580001218590379,13336537993,7823803206,33189.3073,0.751460388,0.248539612
796,88947,0,88947,1578069129300296,1577808026638008,261102662288,69542089441,4680.925765,1,0
945,86901,22171,64730,1580013691861119,1580001218043495,12473817624,7743301513,33792.27102,0.7448705999,0.2551294001
912,84346,21780,62566,1579624333412414,1579612718523127,11614889287,7872746959,34709.8923,0.7417779148,0.2582220852
245,80556,137,80419,1577934746288358,1577808000336238,126745952120,16495543652,7256.778192,0.9982993197,0.001700680272
916,78126,21708,56418,1579710831858394,1579699062140859,11769717535,7840976701,36554.67404,0.7221411566,0.2778588434
73,76861,18517,58344,1577981402878109,1577808000030024,173402848085,5010780842,13046.53752,0.7590845813,0.2409154187
982,76155,308,75847,1580311745578257,1.58031E+15,5050369637,98459735575,239354.7123,0.9959556168,0.004044383166
903,71022,332,70690,1579533726703593,1579528946882004,4779821589,93412297809,230060.714,0.9953253921,0.004674607868
991,70515,21627,48888,1580401349718883,1580392099167437,9250551446,7887916722,39319.62504,0.693299298,0.306700702
990,65738,21688,44050,1580400246347915,1580392088948001,8157399914,7972535642,41711.74541,0.6700842739,0.3299157261
958,65011,306,64705,1580056196803381,1580046349371544,9847431837,103300341769,186238.7773,0.9952931042,0.004706895756
905,63784,307,63477,1579533126741252,1.57953E+15,4170409132,95522939826,232514.7533,0.9951868807,0.004813119278
959,63240,327,62913,1580055847754306,1580046367279134,9480475172,53987515188,186825.8206,0.994829222,0.005170777989
974,60047,21771,38276,1580144396814931,1580137292163641,7104651290,8020669714,45233.28619,0.63743401,0.36256599
983,59735,303,59432,1580401387465451,1580391848083709,9539381742,28515652559,187182.743,0.9949275969,0.005072403114
981,58837,21918,36919,1580310750016553,1580305067769022,5682247531,8088761065,38162.26986,0.6274793072,0.3725206928
798,58771,223,58548,1580485130930452,1577808065922479,2677065007973,401480246084,8964.421228,0.9962056116,0.003794388389
999,58285,21769,36516,1580484732415366,1580479259965611,5472449755,8173322310,46734.24614,0.6265076778,0.3734923222
993,56186,21753,34433,1580397135554724,1580392209910634,4925644090,8243021373,48012.2701,0.6128394974,0.3871605026
966,54350,304,54046,1580097504706945,1580085055263896,12449443049,32453631577,192915.4579,0.9944066237,0.005593376265
978,53194,21658,31536,1580141532515588,1580137365276446,4167239142,8245250815,49691.85517,0.5928488175,0.4071511825
897,53183,22075,31108,1579487723704868,1579483311799926,4411904942,8190530232,49997.72469,0.5849237538,0.4150762462
950,52946,327,52619,1580028750291888,1580025333311809,3416980079,103511180037,237013.1996,0.993823896,0.006176103955
988,52225,21567,30658,1580395952173401,1580392025233022,3926940379,8235253943,51674.85365,0.5870368597,0.4129631403
985,51684,20050,31634,1580398229033527,1580391896787455,6332246072,10959758224,23442.95086,0.6120656296,0.3879343704
989,51529,21748,29781,1580396551165794,1580392062938482,4488227312,8275442076,50826.67888,0.5779463991,0.4220536009
888,50789,22057,28732,1579233907065188,1579229917785553,3989279635,8188110632,42384.31345,0.5657130481,0.4342869519
986,49726,21713,28013,1580395992938594,1580391908247824,4084690770,8324782309,52473.46177,0.5633471423,0.4366528577
896,48677,21702,26975,1579486992915311,1579483298725273,3694190038,8337555813,54015.92111,0.5541631571,0.4458368429
977,48550,21562,26988,1.58014E+15,1580137357223509,3002174981,8337329263,54495.19193,0.5558805355,0.4441194645
976,47843,21649,26194,1580140358999607,1.58014E+15,3005244807,8391111971,53228.30893,0.5474991117,0.4525008883
900,47281,21778,25503,1579506816412589,1579503991663791,2824748798,8316547666,61318.45672,0.5393921448,0.4606078552
992,46483,21679,24804,1580395453946811,1580392109639571,3344307240,8440282217,54825.31644,0.5336144397,0.4663855603
817,45521,15547,29974,1580461147331787,1577888382114969,2572765216818,2626406778,101459.9293,0.6584653237,0.3415346763
975,45467,21697,23770,1580139737531592,1580137350166691,2387364901,8500450572,57558.40781,0.5227967537,0.4772032463
889,45063,22156,22907,1579232616951822,1579230025921173,2591030649,8555675706,57500.70293,0.5083327786,0.4916672214
895,44874,21576,23298,1.57949E+15,1579483162345267,2659058103,8463808144,57836.07862,0.5191870571,0.4808129429
918,44442,21703,22739,1579882849784963,1579880086965553,2762819410,8454793199,57765.65519,0.5116556411,0.4883443589
516,44123,7746,36377,1577966936544665,1577808001360469,158935184196,12181615180,45001.6008,0.8244453006,0.1755546994
984,43303,23200,20103,1580402282636393,1580391863686385,10418950008,7307771820,30455.76482,0.4642403529,0.5357596471
828,43269,24341,18928,1.57902E+15,1579013734779816,3026956564,8207299220,34372.54829,0.4374494442,0.5625505558
937,42940,32401,10539,1579930140898845,1579928180087939,1960810906,9146168812,38924.8775,0.2454354914,0.7545645086
932,42875,32799,10076,1579930144366534,1579928142752773,2001613761,9229810424,35761.25649,0.2350087464,0.7649912536
833,42722,19261,23461,1579208766782316,1579196576660519,12190121797,7272009775,20840.87599,0.5491550021,0.4508449979
933,42715,32433,10282,1.57993E+15,1579928151868432,1994081318,9255242503,35986.21037,0.2407116938,0.7592883062
846,42356,19726,22630,1.57921E+15,1579196767979269,11685681661,7403335574,20926.57966,0.5342808575,0.4657191425
847,42189,19477,22712,1579208474430592,1579196778283526,11696147066,7447744282,21008.15284,0.5383393776,0.4616606224
823,41315,31750,9565,1578178934551775,1.57818E+15,121096585,32344912199,43552.27031,0.231513978,0.768486022
904,39125,24498,14627,1579534028212881,1579528950466056,5077746825,7544657252,37065.31905,0.3738530351,0.6261469649
843,38705,15928,22777,1579208443522797,1.5792E+15,11738088927,8125591878,21188.6117,0.588476941,0.411523059
902,38502,24557,13945,1579534358296187,1579528942132009,5416164178,7630598191,37499.0066,0.3621889772,0.6378110228
845,37889,15496,22393,1579208457148074,1579196750823833,11706324241,8333462853,21495.32455,0.5910158621,0.4089841379
858,37431,19659,17772,1579209066452251,1579200633641512,8432810739,7805507078,22826.0272,0.4747936203,0.5252063797
841,37394,14998,22396,1579208480682158,1579196696656186,11784025972,8300472357,21852.92785,0.5989196128,0.4010803872
829,37250,22256,14994,1579102142592615,1579096300544656,5842047959,8413081106,35834.55699,0.4025234899,0.5974765101
943,36315,25400,10915,1580003297798728,1580001190030443,2107768285,7695635612,47755.98755,0.300564505,0.699435495
972,35393,26213,9180,1580113440538664,1580112526444586,914094078,7730136207,45578.74834,0.2593733224,0.7406266776
856,35365,19252,16113,1579209133021856,1579200517714246,8615307610,7846931923,23641.09509,0.4556199632,0.5443800368
953,35043,25677,9366,1580041083307818,1.58004E+15,1062832818,7736585614,46486.67203,0.2672716377,0.7327283623
831,34709,15155,19554,1579208118658607,1579194844138604,13274520003,8751547646,23389.53009,0.5633697312,0.4366302688
941,34404,301,34103,1580003289685277,1.58E+15,2161379357,96144783730,247937.4733,0.9912510173,0.008748982676
956,34318,25726,8592,1.58004E+15,1580040080310722,605276978,7715962017,46009.16324,0.2503642403,0.7496357597
934,34296,24496,9800,1579930144411334,1.57993E+15,1973189024,7448783989,46706.41474,0.2857476091,0.7142523909
838,34208,16077,18131,1579208469087214,1579196626072864,11843014350,9207482372,23324.97661,0.530022217,0.469977783
839,34202,16121,18081,1579208432898108,1579196626084468,11806813640,9232212150,23264.75785,0.5286532951,0.4713467049
901,33579,24538,9041,1579530728762079,1579528935801012,1792961067,7545824955,36936.5787,0.2692456595,0.7307543405
898,33451,25030,8421,1579505546740436,1.5795E+15,1629166176,7589030943,33492.89074,0.251741353,0.748258647
947,33344,25628,7716,1.58E+15,1580001840856519,484171951,7652490354,44061.35893,0.2314059501,0.7685940499
852,33294,15040,18254,1.57921E+15,1579200205970995,9153978925,8611004644,23923.4745,0.548266955,0.451733045
949,33290,25130,8160,1.58003E+15,1580025330995135,457942785,7500856044,45467.4456,0.2451186543,0.7548813457
875,33131,19250,13881,1579209696356845,1579203751335462,5945021383,7972763162,25103.90196,0.4189731671,0.5810268329
944,32938,301,32637,1580003286941979,1580001210550902,2076391077,99528489609,250807.2524,0.9908616188,0.009138381201
851,32926,14538,18388,1579209361043659,1579200205925243,9155118416,8624680265,23948.40114,0.5584644354,0.4415355646
855,32722,14864,17858,1579209077783856,1579200474754858,8603028998,8749434239,24019.96944,0.5457490373,0.4542509627
857,32639,14848,17791,1579209061816781,1579200563613366,8498203415,8714004107,24280.33604,0.5450841018,0.4549158982
924,32517,23965,8552,1579919878159615,1579918061766567,1816393048,7514042615,34114.56457,0.2630008918,0.7369991082
866,32456,16024,16432,1579209392818988,1579202094049093,7298769895,9100126881,23837.34188,0.5062854326,0.4937145674
862,31654,15034,16620,1579209696454648,1579201959520477,7736934171,8990267876,24686.24806,0.5250521261,0.4749478739
854,31463,14397,17066,1579209384345432,1579200221703889,9162641543,8825045599,25469.7177,0.5424149,0.4575851
864,31228,15061,16167,1579209347222718,1.5792E+15,7339842848,8992393687,25198.11246,0.5177084668,0.4822915332
873,30342,19729,10613,1.57921E+15,1579203540773803,4346362667,8525591045,26698.11192,0.349779184,0.650220816
867,30095,14455,15640,1579209389803732,1579202098464657,7291339075,9012586875,25587.37651,0.5196876558,0.4803123442
882,28611,14843,13768,1579209677486078,1579204014806183,5662679895,9161419070,26456.85869,0.4812135193,0.5187864807
865,28454,14895,13559,1579209398923148,1579202079200572,7319722576,9439734008,26946.30772,0.4765235116,0.5234764884
880,28352,14592,13760,1579209734521821,1579203940579671,5793942150,9271030715,27016.81264,0.4853273138,0.5146726862
861,28308,14169,14139,1.57921E+15,1579201800049874,6048182806,9222941962,26734.98036,0.4994701145,0.5005298855
885,28112,15574,12538,1579209638059886,1579204171593815,5466466071,9497747083,26625.16562,0.4460017075,0.5539982925
886,27894,14705,13189,1579209686659637,1579204214378151,5472281486,9358522971,27267.45996,0.4728256973,0.5271743027
878,27677,15918,11759,1579209639727816,1579203867167911,5772559905,9847868324,27200.50641,0.4248654117,0.5751345883
881,27598,13931,13667,1579209737952712,1579203983931026,5754021686,9264578392,27369.79317,0.4952170447,0.5047829553
960,27449,299,27150,1580051018275552,1580046379886268,4638389284,69841886828,204370.3147,0.9891070713,0.0108929287
884,27135,14780,12355,1579209739597741,1579204157158717,5582439024,9497443176,27647.50942,0.4553160125,0.5446839875
807,26903,0,26903,1580485151716367,1577818327652563,2666824063804,318244082388,10473.17191,1,0
951,24879,299,24580,1580041361969325,1.58004E+15,1344175805,56515112888,258273.9641,0.9879818321,0.01201816793
887,23698,14447,9251,1579207883066754,1579205174494076,2708572678,9985503777,29722.01266,0.3903704954,0.6096295046
948,22103,298,21805,1580026419007491,1580025329445348,1089562143,78685262825,266602.5673,0.9865176673,0.01348233272
911,21896,298,21598,1579598039062082,1.5796E+15,1030712212,72455778660,256143.5733,0.9863902083,0.01360979174
955,19273,298,18975,1580041078509226,1580040042062648,1036446578,108434845566,277285.4709,0.9845379547,0.01546204535
971,19269,256,19013,1580113417933278,1580112524487196,893446082,71226282459,273091.6436,0.9867144117,0.01328558825
973,19239,322,18917,1580113440539934,1580112534077167,906462767,78463751331,270780.4306,0.9832631634,0.01673683663
935,18782,297,18485,1579930131585086,1579928174161817,1957423269,85024154701,246435.2883,0.9841869875,0.01581301246
526,18697,30,18667,1577812460849703,1577808001386137,4459463566,7890181403,8876.163663,0.9983954645,0.001604535487
300,18584,30,18554,1577812459854915,1577808000537294,4459317621,7896492894,8757.337925,0.9983857081,0.001614291864
926,18552,297,18255,1579919837787704,1579918063372707,1774414997,110607934934,253237.6507,0.9839909444,0.01600905563
936,18525,297,18228,1579930131764405,1579928177244114,1954520291,64318007124,250912.3368,0.9839676113,0.01603238866
775,18457,0,18457,1580486107637562,1577808005655162,2678101982400,36855013313,6260.397681,1,0
684,17346,0,17346,1577812057148388,1577808001849206,4055299182,7934542284,8056.694569,1,0
894,17249,320,16929,1579484817429896,1579483150052491,1667377405,82101360498,255490.8792,0.9814481999,0.0185518001
353,17132,22,17110,1577811733624463,1577808000845606,3732778857,8014395641,8057.634368,0.9987158534,0.001284146626
830,17131,296,16835,1579097047337724,1579096308064265,739273459,83836678944,281916.8656,0.9827213823,0.01727861771
419,16501,28,16473,1.57781E+15,1577808001134896,3900010594,7842283427,8939.909096,0.9983031331,0.001696866857
987,16382,294,16088,1580393958078785,1580391946782523,2011296262,123552589104,252130.9027,0.9820534733,0.01794652668
928,16149,295,15854,1579919869219278,1579918065791861,1803427417,81123272359,254693.0034,0.981732615,0.01826738498
927,16049,295,15754,1.57992E+15,1579918064949499,2163385451,115697486333,259002.134,0.9816187924,0.01838120755
952,15895,296,15599,1580041168647855,1580040018276783,1150371072,75409565447,264758.9204,0.9813777918,0.01862220824
954,14999,295,14704,1580040681886091,1580040020504008,661382083,104001480008,287630.6015,0.9803320221,0.01966797787
891,13704,296,13408,1579356867009932,1579356272885627,594124305,82345173074,301846.4168,0.978400467,0.02159953298
821,13435,13144,291,1579903369284496,1578078054450563,1825314833933,5547525333,3640.287607,0.02165984369,0.9783401563
961,12903,319,12584,1580085461232194,1580085023825151,437407043,96059215642,308212.81,0.9752770673,0.02472293265
963,12864,295,12569,1580085461425509,1580085037003155,424422354,104261507870,308337.194,0.9770677861,0.02293221393
297,11517,0,11517,1577810836206322,1577808000511487,2835694835,7367657851,8232.188243,1,0
448,11247,20,11227,1577810700210594,1577808001195999,2699014595,7850743631,8708.051569,0.998221748,0.001778251978
89,11232,18,11214,1577810699980014,1577808000049436,2699930578,7863877201,8938.119658,0.9983974359,0.001602564103
914,10205,294,9911,1579659756826266,1579659613748514,143077752,103006494282,326278.2087,0.9711905928,0.02880940715
848,7671,303,7368,1579196904865488,1579196796067676,108797812,51502663917,283295.7205,0.9605005866,0.03949941338
853,7544,209,7335,1579200316249568,1.5792E+15,107251148,45325447642,287632.8314,0.9722958643,0.02770413574
863,7427,210,7217,1579202094362255,1579201973051371,121310884,40614604980,292306.2943,0.9717247879,0.02827521206
850,7400,210,7190,1579200319414631,1579200200288361,119126270,40753887557,293388.8692,0.9716216216,0.02837837838
876,7353,209,7144,1579203892377966,1579203757689155,134688811,53413876913,295148.3291,0.9715762274,0.02842377261
842,7346,234,7112,1579196827863499,1579196699961704,127901795,41858260824,295659.7876,0.9681459298,0.03185407024
836,7329,233,7096,1579196811103549,1579196596532424,214571125,47152557050,296225.9866,0.9682084868,0.03179151317
872,7317,233,7084,1579202518244625,1579202409912262,108332363,46434425679,296754.9061,0.9681563482,0.03184365177
870,7304,233,7071,1579202535369643,1.5792E+15,144431913,55980856388,297276.9157,0.9680996714,0.03190032859
844,7300,226,7074,1579196844595001,1.5792E+15,136254201,44924182907,297336.0745,0.9690410959,0.03095890411
859,7219,226,6993,1579201897694774,1579201756326542,141368232,55591005077,300703.508,0.9686937249,0.03130627511
883,7218,209,7009,1579204275442096,1579204144820764,130621332,42320020091,300748.573,0.9710446107,0.0289553893
835,7210,233,6977,1579196703177041,1579196595321563,107855478,51401509673,301100.9509,0.9676837725,0.03231622746
834,7185,234,6951,1.5792E+15,1.5792E+15,121442340,51993633885,302159.4544,0.9674321503,0.03256784969
832,7171,209,6962,1579194982554619,1579194873772428,108782191,54771595078,302588.3587,0.970854832,0.02914516804
837,7116,226,6890,1579196730948713,1579196599922932,131025781,43337540626,305015.1501,0.9682405846,0.0317594154
868,7114,226,6888,1579202355210717,1579202236135943,119074774,54901795248,305116.4464,0.9682316559,0.03176834411
879,7111,224,6887,1579204064229991,1579203908749213,155480778,47930304309,305222.1291,0.9684995078,0.0315004922
877,7100,234,6866,1579204000540201,1579203860191815,140348386,54853839912,305750.8958,0.9670422535,0.03295774648
860,7098,209,6889,1.5792E+15,1579201771209117,137769133,44751699217,305707.8569,0.9705550859,0.02944491406
874,7096,224,6872,1579203859196536,1579203750136457,109060079,54252501820,305879.3055,0.96843292,0.03156708005
869,7084,228,6856,1579202483874591,1579202350844066,133030525,42181786163,306522.489,0.9678147939,0.0321852061
840,7079,227,6852,1579196793903001,1579196676962399,116940602,49759283676,306635.4186,0.9679333239,0.03206667608
